,"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 5)","(0, 6)","(0, 7)","(0, 8)","(0, 9)","(0, 10)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(1, 5)","(1, 6)","(1, 7)","(1, 8)","(1, 9)","(1, 10)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(2, 5)","(2, 6)","(2, 7)","(2, 8)","(2, 9)","(2, 10)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 8)","(3, 9)","(3, 10)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 10)"
"[[], [0], [], [5, 6], []]",,0.0,0.0,0.0,6.6,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
"[[4], [0], [], [5, 6], []]",,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,8.1,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
"[[4], [0], [10], [5, 6], []]",,10.2,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,
"[[1, 4], [0], [10], [5, 6], []]",,,-8.7,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,
"[[], [3, 7], [], [9], []]",6.8999999999999995,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0
"[[0], [3, 7], [], [9], []]",,17.121,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0
"[[0, 1], [3, 7], [], [9], []]",,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,18.869999999999997,,0.0,0.0,0.0,,0.0,,0.0
"[[0, 1], [3, 7], [], [9], [2]]",,,,,-8.7,12.9,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0
"[[], [7], [], [], [3, 5]]",0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,5.3999999999999995,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0
"[[], [7], [6], [], [3, 5]]",0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,6.8999999999999995,0.0,,0.0,,,,0.0,0.0,0.0
"[[], [7], [6], [], [1, 3, 5]]",9.299999999999999,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,0.0
"[[0], [7], [6], [], [1, 3, 5]]",,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,11.1,0.0
"[[0], [7], [6], [], [1, 3, 5, 9]]",,,13.5,,0.0,,,,0.0,,0.0,,,0.0,,0.0,,,,0.0,,0.0,,,0.0,,0.0,,,,0.0,,0.0,,,0.0,,0.0,,,,0.0,,0.0,,,0.0,,0.0,,,,0.0,,0.0
"[[0, 2], [7], [6], [], [1, 3, 5, 9]]",,,,,0.0,,,,0.0,,0.0,,,,,0.0,,,,0.0,,0.0,,,,,0.0,,,,0.0,,0.0,,,,,0.0,,,,14.7,,0.0,,,,,0.0,,,,0.0,,0.0
"[[0, 2], [7], [6], [8], [1, 3, 5, 9]]",,,,,-8.7,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,0.0
"[[0, 1, 6], [3, 8, 9], [7, 10], [4], [2]]",,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,86.724,,,,,,,,,,,0.0,,,,,
"[[0, 1], [3, 8], [4, 7], [], [2, 10]]",,,,,,29.07,0.0,,,0.0,,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,0.0,
"[[0, 1, 5], [3, 8], [4, 7], [], [2, 10]]",,,,,,,-8.7,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,17.7,,,0.0,,,,,,,,0.0,,,0.0,
"[[], [0, 3], [], [], [10]]",,0.0,0.0,,0.0,7.5,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,6.8999999999999995,0.0,0.0,0.0,
"[[], [0, 3], [], [], [6, 10]]",,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,8.7,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
"[[], [0, 3, 5], [], [], [6, 10]]",,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,9.9,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,
"[[], [0, 3, 5], [], [8], [6, 10]]",,0.0,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,12.0,,,0.0,,0.0,
"[[], [0, 3, 5], [], [8], [4, 6, 10]]",,13.5,0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0,
"[[1], [0, 3, 5], [], [8], [4, 6, 10]]",,,15.899999999999999,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,
"[[1, 2], [0, 3, 5], [], [8], [4, 6, 10]]",,,,,,,,0.0,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,17.099999999999998,,0.0,,,,,,,,,0.0,,0.0,
"[[1, 2], [0, 3, 5], [], [7, 8], [4, 6, 10]]",,,,,,,,,,42.9,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,
"[[0, 8], [3, 9], [], [], [2, 4]]",,23.46,,,,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0
"[[0, 1, 8], [3, 9], [], [], [2, 4]]",,,,,,-8.7,-8.7,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,15.0,,,0.0
"[[], [3, 8], [2, 7], [], []]",0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,16.932,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0
"[[], [3, 8], [2, 7], [4], []]",0.0,19.923,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0
"[[1], [3, 8], [2, 7], [4], []]",0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,,,,,24.06,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0
"[[1], [3, 8], [2, 7], [4, 5], []]",28.902,,,,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0
"[[0, 1], [3, 8], [2, 7], [4, 5], []]",,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,,,,,,16.2,,,0.0,0.0,,,,,,,0.0,,,16.2,0.0,,,,,,,0.0,,,0.0,0.0
"[[0, 1], [3, 8], [2, 7], [4, 5, 9], []]",,,,,,,16.8,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,0.0
"[[0, 1, 6], [3, 8], [2, 7], [4, 5, 9], []]",,,,,,,,,,,42.9,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0
"[[0, 2], [5, 10], [], [], [1]]",,,,-8.7,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
"[[0, 2, 6], [3], [5, 10], [], []]",,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,12.299999999999999,,,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,
"[[0, 2, 6], [3], [5, 9, 10], [], []]",,0.0,,,-8.7,,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,
"[[0, 9], [2], [], [], [8]]",,9.299999999999999,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0
"[[0, 1, 9], [2], [], [], [8]]",,,,-8.7,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0
"[[0, 2], [3, 4, 8], [], [], [1, 7]]",,,,,,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,,,,,,14.7,0.0,,,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0
"[[0, 2], [3, 4, 8], [], [5], [1, 7]]",,,,,,,15.6,,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,0.0
"[[0, 2, 6], [3, 4, 8], [], [5], [1, 7]]",,,,,,,,,,-8.7,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0
"[[], [], [], [10], [0, 8]]",,6.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
"[[1], [], [], [10], [0, 8]]",,,9.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
"[[1, 2], [], [], [10], [0, 8]]",,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,10.799999999999999,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,
"[[1, 2], [], [4], [10], [0, 8]]",,,,-8.7,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,
"[[4], [], [1], [], []]",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.027000000000001,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
"[[4], [], [0, 1], [], []]",,,14.79,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
"[[2, 4], [], [0, 1], [], []]",,,,-8.7,,-8.7,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
"[[3], [0], [], [], []]",,6.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[[1, 3], [0], [], [], []]",,,-8.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[[0, 2], [3], [1], [4, 10], []]",,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,12.9,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,
"[[0, 2], [3], [1, 6], [4, 10], []]",,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,13.799999999999999,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,
"[[0, 2], [3], [1, 6], [4, 7, 10], []]",,,,,,-8.7,,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,
"[[], [3, 9], [], [0], []]",,14.829,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
"[[1], [3, 9], [], [0], []]",,,16.830000000000002,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
"[[1, 2], [3, 9], [], [0], []]",,,,,-8.7,-8.7,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0
"[[], [3, 4, 8], [], [], [1]]",0.0,,0.0,,,0.0,0.0,0.0,,15.596999999999998,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0
"[[9], [3, 4, 8], [], [], [1]]",0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,8.7,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,9.9
"[[9], [3, 4, 8], [], [6], [1]]",11.1,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,0.0,,,0.0
"[[0, 9], [3, 4, 8], [], [6], [1]]",,,13.799999999999999,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0
"[[0, 2, 9], [3, 4, 8], [], [6], [1]]",,,,,,-8.7,,-8.7,,,0.0,,,,,,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0
"[[4, 7], [], [], [], []]",-8.7,4.8,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
"[[], [10], [5], [], []]",10.692,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
"[[0], [10], [5], [], []]",,14.067,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
"[[0, 1], [10], [5], [], []]",,,0.0,0.0,0.0,,0.0,0.0,0.0,14.79,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
"[[0, 1, 9], [10], [5], [], []]",,,-8.7,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,11.1,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,
"[[], [3, 8], [], [], [0, 9]]",,8.7,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0
"[[1], [3, 8], [], [], [0, 9]]",,,11.1,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0
"[[1, 2], [3, 8], [], [], [0, 9]]",,,,,-8.7,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0
"[[0], [], [], [5], [1]]",,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,6.8999999999999995,0.0,0.0,,,0.0,0.0,0.0,,0.0,6.8999999999999995,0.0,0.0,0.0
"[[0], [6], [], [5], [1]]",,,15.488539499999998,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
"[[0, 2], [6], [9], [5], [1]]",,,,-8.7,-8.7,,,0.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0
"[[1, 2], [3], [8], [0, 7], [6]]",,,,,-8.7,0.0,,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0
"[[0, 1, 5], [3, 8, 9], [6, 7], [], []]",,,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,,,,,0.0,,,15.0,,0.0,,,,,,0.0,,,0.0,,0.0,,,,,,0.0
"[[0, 1, 5], [3, 8, 9], [6, 7], [2], []]",,,,,-8.7,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,0.0
"[[1, 9], [0, 3], [], [], []]",,,10.2,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
"[[1, 2, 9], [0, 3], [], [], []]",,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,11.4,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0
"[[1, 2, 9], [0, 3], [8], [], []]",,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,12.299999999999999,,,0.0
"[[1, 2, 9], [0, 3], [8], [], [7]]",,,,,-8.7,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,0.0,,,,,0.0,0.0,13.2,,,,0.0
"[[0, 1], [3, 8, 10], [7], [], [2]]",,,,,-8.7,40.0032,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,14.1,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,13.799999999999999,
"[[], [3, 8, 10], [], [4], []]",18.078,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,
"[[0], [3, 8, 10], [], [4], []]",,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,-8.7,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,10.799999999999999,0.0,0.0,,0.0,
